1981 04 18  3.418842e+02  3.398504e+02
1981 04 25  3.422200e+02  3.398790e+02
1981 05 02  3.425306e+02  3.399074e+02
1981 05 09  3.427891e+02  3.399358e+02
1981 05 16  3.429647e+02  3.399641e+02
1981 05 23  3.430297e+02  3.399922e+02
1981 05 30  3.429658e+02  3.400202e+02
1981 06 06  3.427697e+02  3.400480e+02
1981 06 13  3.424544e+02  3.400757e+02
1981 06 20  3.420472e+02  3.401031e+02
1981 06 27  3.415839e+02  3.401303e+02
1981 07 04  3.411009e+02  3.401572e+02
1981 07 11  3.406280e+02  3.401838e+02
1981 07 18  3.401832e+02  3.402102e+02
1981 07 25  3.397719e+02  3.402362e+02
1981 08 01  3.393887e+02  3.402619e+02
1981 08 08  3.390232e+02  3.402872e+02
1981 08 15  3.386660e+02  3.403121e+02
1981 08 22  3.383141e+02  3.403366e+02
1981 08 29  3.379742e+02  3.403607e+02
1981 09 05  3.376620e+02  3.403843e+02
1981 09 12  3.373999e+02  3.404075e+02
1981 09 19  3.372117e+02  3.404302e+02
1981 09 26  3.371174e+02  3.404524e+02
1981 10 03  3.371292e+02  3.404741e+02
1981 10 10  3.372487e+02  3.404953e+02
1981 10 17  3.374664e+02  3.405159e+02
1981 10 24  3.377640e+02  3.405360e+02
1981 10 31  3.381168e+02  3.405556e+02
1981 11 07  3.384978e+02  3.405746e+02
1981 11 14  3.388816e+02  3.405931e+02
1981 11 21  3.392469e+02  3.406110e+02
1981 11 28  3.395789e+02  3.406283e+02
1981 12 05  3.398704e+02  3.406451e+02
1981 12 12  3.401216e+02  3.406614e+02
1981 12 19  3.403385e+02  3.406771e+02
1981 12 26  3.405319e+02  3.406923e+02
1982 01 02  3.407139e+02  3.407070e+02
1982 01 09  3.408963e+02  3.407212e+02
1982 01 16  3.410880e+02  3.407349e+02
1982 01 23  3.412936e+02  3.407481e+02
1982 01 30  3.415139e+02  3.407609e+02
1982 02 06  3.417458e+02  3.407733e+02
1982 02 13  3.419843e+02  3.407853e+02
1982 02 20  3.422244e+02  3.407969e+02
1982 02 27  3.424620e+02  3.408082e+02
1982 03 06  3.426950e+02  3.408192e+02
1982 03 13  3.429226e+02  3.408299e+02
1982 03 20  3.431437e+02  3.408404e+02
1982 03 27  3.433552e+02  3.408507e+02
1982 04 03  3.435509e+02  3.408609e+02
1982 04 10  3.437206e+02  3.408709e+02
1982 04 17  3.438516e+02  3.408808e+02
1982 04 24  3.439309e+02  3.408907e+02
1982 05 01  3.439487e+02  3.409006e+02
1982 05 08  3.439010e+02  3.409106e+02
1982 05 15  3.437916e+02  3.409207e+02
1982 05 22  3.436316e+02  3.409309e+02
1982 05 29  3.434365e+02  3.409413e+02
1982 06 05  3.432219e+02  3.409519e+02
1982 06 12  3.429987e+02  3.409628e+02
1982 06 19  3.427693e+02  3.409741e+02
1982 06 26  3.425258e+02  3.409856e+02
1982 07 03  3.422518e+02  3.409977e+02
1982 07 10  3.419269e+02  3.410101e+02
1982 07 17  3.415327e+02  3.410231e+02
1982 07 24  3.410593e+02  3.410366e+02
1982 07 31  3.405101e+02  3.410507e+02
1982 08 07  3.399034e+02  3.410654e+02
1982 08 14  3.392715e+02  3.410807e+02
1982 08 21  3.386553e+02  3.410968e+02
1982 08 28  3.380981e+02  3.411136e+02
1982 09 04  3.376387e+02  3.411311e+02
1982 09 11  3.373056e+02  3.411494e+02
1982 09 18  3.371136e+02  3.411686e+02
1982 09 25  3.370631e+02  3.411886e+02
1982 10 02  3.371419e+02  3.412094e+02
1982 10 09  3.373287e+02  3.412312e+02
1982 10 16  3.375975e+02  3.412538e+02
1982 10 23  3.379219e+02  3.412774e+02
1982 10 30  3.382786e+02  3.413018e+02
1982 11 06  3.386496e+02  3.413273e+02
1982 11 13  3.390232e+02  3.413536e+02
1982 11 20  3.393932e+02  3.413810e+02
1982 11 27  3.397582e+02  3.414093e+02
1982 12 04  3.401186e+02  3.414385e+02
1982 12 11  3.404749e+02  3.414687e+02
1982 12 18  3.408250e+02  3.414998e+02
1982 12 25  3.411628e+02  3.415318e+02
1983 01 01  3.414780e+02  3.415648e+02
1983 01 08  3.417576e+02  3.415987e+02
1983 01 15  3.419880e+02  3.416334e+02
1983 01 22  3.421600e+02  3.416690e+02
1983 01 29  3.422719e+02  3.417054e+02
1983 02 05  3.423329e+02  3.417427e+02
1983 02 12  3.423642e+02  3.417807e+02
1983 02 19  3.423969e+02  3.418195e+02
1983 02 26  3.424670e+02  3.418590e+02
1983 03 05  3.426088e+02  3.418991e+02
1983 03 12  3.428467e+02  3.419400e+02
1983 03 19  3.431892e+02  3.419814e+02
1983 03 26  3.436257e+02  3.420234e+02
1983 04 02  3.441270e+02  3.420659e+02
1983 04 09  3.446503e+02  3.421089e+02
1983 04 16  3.451471e+02  3.421524e+02
1983 04 23  3.455721e+02  3.421962e+02
1983 04 30  3.458913e+02  3.422404e+02
1983 05 07  3.460861e+02  3.422849e+02
1983 05 14  3.461551e+02  3.423296e+02
1983 05 21  3.461101e+02  3.423746e+02
1983 05 28  3.459716e+02  3.424197e+02
1983 06 04  3.457614e+02  3.424649e+02
1983 06 11  3.454981e+02  3.425103e+02
1983 06 18  3.451928e+02  3.425556e+02
1983 06 25  3.448493e+02  3.426009e+02
1983 07 02  3.444661e+02  3.426461e+02
1983 07 09  3.440396e+02  3.426912e+02
1983 07 16  3.435686e+02  3.427362e+02
1983 07 23  3.430572e+02  3.427810e+02
1983 07 30  3.425167e+02  3.428255e+02
1983 08 06  3.419654e+02  3.428697e+02
1983 08 13  3.414268e+02  3.429137e+02
1983 08 20  3.409267e+02  3.429572e+02
1983 08 27  3.404896e+02  3.430004e+02
1983 09 03  3.401354e+02  3.430432e+02
1983 09 10  3.398770e+02  3.430855e+02
1983 09 17  3.397190e+02  3.431273e+02
1983 09 24  3.396580e+02  3.431687e+02
1983 10 01  3.396842e+02  3.432095e+02
1983 10 08  3.397838e+02  3.432497e+02
1983 10 15  3.399421e+02  3.432894e+02
1983 10 22  3.401458e+02  3.433284e+02
1983 10 29  3.403851e+02  3.433669e+02
1983 11 05  3.406539e+02  3.434047e+02
1983 11 12  3.409493e+02  3.434419e+02
1983 11 19  3.412700e+02  3.434785e+02
1983 11 26  3.416141e+02  3.435144e+02
1983 12 03  3.419775e+02  3.435496e+02
1983 12 10  3.423525e+02  3.435842e+02
1983 12 17  3.427278e+02  3.436182e+02
1983 12 24  3.430896e+02  3.436515e+02
1983 12 31  3.434234e+02  3.436841e+02
1984 01 07  3.437163e+02  3.437161e+02
1984 01 14  3.439603e+02  3.437474e+02
1984 01 21  3.441534e+02  3.437781e+02
1984 01 28  3.443015e+02  3.438082e+02
1984 02 04  3.444176e+02  3.438377e+02
1984 02 11  3.445205e+02  3.438666e+02
1984 02 18  3.446320e+02  3.438950e+02
1984 02 25  3.447730e+02  3.439227e+02
1984 03 03  3.449597e+02  3.439500e+02
1984 03 10  3.452002e+02  3.439767e+02
1984 03 17  3.454928e+02  3.440030e+02
1984 03 24  3.458258e+02  3.440287e+02
1984 03 31  3.461790e+02  3.440541e+02
1984 04 08  3.465277e+02  3.440790e+02
1984 04 15  3.468461e+02  3.441035e+02
1984 04 22  3.471117e+02  3.441276e+02
1984 04 29  3.473078e+02  3.441514e+02
1984 05 06  3.474254e+02  3.441749e+02
1984 05 13  3.474626e+02  3.441980e+02
1984 05 20  3.474232e+02  3.442209e+02
1984 05 27  3.473142e+02  3.442436e+02
1984 06 03  3.471435e+02  3.442660e+02
1984 06 10  3.469180e+02  3.442883e+02
1984 06 17  3.466431e+02  3.443104e+02
1984 06 24  3.463221e+02  3.443323e+02
1984 07 01  3.459571e+02  3.443541e+02
1984 07 08  3.455496e+02  3.443759e+02
1984 07 15  3.451023e+02  3.443975e+02
1984 07 22  3.446197e+02  3.444191e+02
1984 07 29  3.441094e+02  3.444407e+02
1984 08 05  3.435833e+02  3.444623e+02
1984 08 12  3.430574e+02  3.444839e+02
1984 08 19  3.425526e+02  3.445055e+02
1984 08 26  3.420926e+02  3.445272e+02
1984 09 02  3.417022e+02  3.445489e+02
1984 09 09  3.414040e+02  3.445708e+02
1984 09 16  3.412146e+02  3.445927e+02
1984 09 23  3.411421e+02  3.446147e+02
1984 09 30  3.411837e+02  3.446368e+02
1984 10 07  3.413264e+02  3.446591e+02
1984 10 14  3.415493e+02  3.446815e+02
1984 10 21  3.418270e+02  3.447040e+02
1984 10 28  3.421340e+02  3.447267e+02
1984 11 04  3.424487e+02  3.447495e+02
1984 11 11  3.427550e+02  3.447725e+02
1984 11 18  3.430432e+02  3.447957e+02
1984 11 25  3.433079e+02  3.448190e+02
1984 12 02  3.435471e+02  3.448425e+02
1984 12 09  3.437599e+02  3.448661e+02
1984 12 16  3.439463e+02  3.448899e+02
1984 12 23  3.441082e+02  3.449138e+02
1984 12 30  3.442505e+02  3.449379e+02
1985 01 06  3.443828e+02  3.449621e+02
1985 01 13  3.445187e+02  3.449865e+02
1985 01 20  3.446737e+02  3.450110e+02
1985 01 27  3.448621e+02  3.450356e+02
1985 02 03  3.450928e+02  3.450603e+02
1985 02 10  3.453658e+02  3.450851e+02
1985 02 17  3.456725e+02  3.451100e+02
1985 02 24  3.459968e+02  3.451349e+02
1985 03 03  3.463203e+02  3.451600e+02
1985 03 10  3.466266e+02  3.451850e+02
1985 03 17  3.469064e+02  3.452102e+02
1985 03 24  3.471587e+02  3.452353e+02
1985 03 31  3.473899e+02  3.452605e+02
1985 04 07  3.476098e+02  3.452856e+02
1985 04 14  3.478265e+02  3.453108e+02
1985 04 21  3.480424e+02  3.453359e+02
1985 04 28  3.482518e+02  3.453610e+02
1985 05 05  3.484409e+02  3.453860e+02
1985 05 12  3.485913e+02  3.454110e+02
1985 05 19  3.486834e+02  3.454358e+02
1985 05 26  3.487005e+02  3.454606e+02
1985 06 02  3.486309e+02  3.454853e+02
1985 06 09  3.484696e+02  3.455099e+02
1985 06 16  3.482168e+02  3.455343e+02
1985 06 23  3.478780e+02  3.455586e+02
1985 06 30  3.474623e+02  3.455827e+02
1985 07 07  3.469825e+02  3.456067e+02
1985 07 14  3.464553e+02  3.456305e+02
1985 07 21  3.459007e+02  3.456541e+02
1985 07 28  3.453415e+02  3.456776e+02
1985 08 04  3.448009e+02  3.457008e+02
1985 08 11  3.443003e+02  3.457239e+02
1985 08 18  3.438564e+02  3.457467e+02
1985 08 25  3.434796e+02  3.457694e+02
1985 09 01  3.431739e+02  3.457918e+02
1985 09 08  3.429386e+02  3.458140e+02
1985 09 15  3.427705e+02  3.458361e+02
1985 09 22  3.426670e+02  3.458579e+02
1985 09 29  3.426276e+02  3.458795e+02
1985 10 06  3.426538e+02  3.459009e+02
1985 10 13  3.427476e+02  3.459220e+02
1985 10 20  3.429093e+02  3.459430e+02
1985 10 27  3.431351e+02  3.459638e+02
1985 11 03  3.434157e+02  3.459844e+02
1985 11 10  3.437368e+02  3.460048e+02
1985 11 17  3.440809e+02  3.460251e+02
1985 11 24  3.444297e+02  3.460452e+02
1985 12 01  3.447668e+02  3.460651e+02
1985 12 08  3.450791e+02  3.460849e+02
1985 12 15  3.453576e+02  3.461046e+02
1985 12 22  3.455972e+02  3.461242e+02
1985 12 29  3.457964e+02  3.461436e+02
1986 01 05  3.459563e+02  3.461630e+02
1986 01 12  3.460817e+02  3.461823e+02
1986 01 19  3.461808e+02  3.462016e+02
1986 01 26  3.462660e+02  3.462208e+02
1986 02 02  3.463530e+02  3.462400e+02
1986 02 09  3.464598e+02  3.462592e+02
1986 02 16  3.466035e+02  3.462785e+02
1986 02 23  3.467976e+02  3.462978e+02
1986 03 02  3.470489e+02  3.463172e+02
1986 03 09  3.473559e+02  3.463367e+02
1986 03 16  3.477089e+02  3.463562e+02
1986 03 23  3.480916e+02  3.463760e+02
1986 03 30  3.484838e+02  3.463958e+02
1986 04 06  3.488643e+02  3.464159e+02
1986 04 13  3.492136e+02  3.464362e+02
1986 04 20  3.495146e+02  3.464567e+02
1986 04 27  3.497536e+02  3.464774e+02
1986 05 04  3.499193e+02  3.464985e+02
1986 05 11  3.500025e+02  3.465198e+02
1986 05 18  3.499963e+02  3.465415e+02
1986 05 25  3.498967e+02  3.465635e+02
1986 06 01  3.497034e+02  3.465860e+02
1986 06 08  3.494216e+02  3.466088e+02
1986 06 15  3.490624e+02  3.466320e+02
1986 06 22  3.486423e+02  3.466557e+02
1986 06 29  3.481815e+02  3.466798e+02
1986 07 06  3.477020e+02  3.467045e+02
1986 07 13  3.472240e+02  3.467296e+02
1986 07 20  3.467637e+02  3.467553e+02
1986 07 27  3.463314e+02  3.467816e+02
1986 08 03  3.459306e+02  3.468084e+02
1986 08 10  3.455590e+02  3.468359e+02
1986 08 17  3.452110e+02  3.468639e+02
1986 08 24  3.448803e+02  3.468926e+02
1986 08 31  3.445640e+02  3.469219e+02
1986 09 07  3.442654e+02  3.469519e+02
1986 09 14  3.439955e+02  3.469825e+02
1986 09 21  3.437735e+02  3.470139e+02
1986 09 28  3.436233e+02  3.470460e+02
1986 10 05  3.435693e+02  3.470787e+02
1986 10 12  3.436306e+02  3.471122e+02
1986 10 19  3.438150e+02  3.471465e+02
1986 10 26  3.441154e+02  3.471815e+02
1986 11 02  3.445095e+02  3.472172e+02
1986 11 09  3.449619e+02  3.472537e+02
1986 11 16  3.454308e+02  3.472910e+02
1986 11 23  3.458757e+02  3.473290e+02
1986 11 30  3.462647e+02  3.473678e+02
1986 12 07  3.465799e+02  3.474074e+02
1986 12 14  3.468196e+02  3.474477e+02
1986 12 21  3.469963e+02  3.474888e+02
1986 12 28  3.471314e+02  3.475306e+02
1987 01 04  3.472492e+02  3.475733e+02
1987 01 11  3.473707e+02  3.476166e+02
1987 01 18  3.475098e+02  3.476607e+02
1987 01 25  3.476720e+02  3.477056e+02
1987 02 01  3.478560e+02  3.477512e+02
1987 02 08  3.480571e+02  3.477975e+02
1987 02 15  3.482708e+02  3.478444e+02
1987 02 22  3.484956e+02  3.478921e+02
1987 03 01  3.487339e+02  3.479405e+02
1987 03 08  3.489911e+02  3.479895e+02
1987 03 15  3.492730e+02  3.480392e+02
1987 03 22  3.495830e+02  3.480895e+02
1987 03 29  3.499193e+02  3.481404e+02
1987 04 05  3.502738e+02  3.481919e+02
1987 04 12  3.506324e+02  3.482439e+02
1987 04 19  3.509763e+02  3.482965e+02
1987 04 26  3.512855e+02  3.483497e+02
1987 05 03  3.515408e+02  3.484033e+02
1987 05 10  3.517268e+02  3.484574e+02
1987 05 17  3.518332e+02  3.485119e+02
1987 05 24  3.518548e+02  3.485669e+02
1987 05 31  3.517906e+02  3.486223e+02
1987 06 07  3.516432e+02  3.486780e+02
1987 06 14  3.514165e+02  3.487341e+02
1987 06 21  3.511158e+02  3.487905e+02
1987 06 28  3.507473e+02  3.488472e+02
1987 07 05  3.503196e+02  3.489042e+02
1987 07 12  3.498441e+02  3.489614e+02
1987 07 19  3.493363e+02  3.490188e+02
1987 07 26  3.488156e+02  3.490763e+02
1987 08 02  3.483041e+02  3.491341e+02
1987 08 09  3.478243e+02  3.491919e+02
1987 08 16  3.473963e+02  3.492498e+02
1987 08 23  3.470353e+02  3.493078e+02
1987 08 30  3.467500e+02  3.493658e+02
1987 09 06  3.465428e+02  3.494238e+02
1987 09 13  3.464118e+02  3.494818e+02
1987 09 20  3.463531e+02  3.495397e+02
1987 09 27  3.463634e+02  3.495976e+02
1987 10 04  3.464413e+02  3.496553e+02
1987 10 11  3.465869e+02  3.497130e+02
1987 10 18  3.468001e+02  3.497704e+02
1987 10 25  3.470770e+02  3.498277e+02
1987 11 01  3.474076e+02  3.498847e+02
1987 11 08  3.477748e+02  3.499415e+02
1987 11 15  3.481551e+02  3.499981e+02
1987 11 22  3.485231e+02  3.500543e+02
1987 11 29  3.488561e+02  3.501103e+02
1987 12 06  3.491397e+02  3.501659e+02
1987 12 13  3.493712e+02  3.502212e+02
1987 12 20  3.495599e+02  3.502761e+02
1987 12 27  3.497245e+02  3.503306e+02
1988 01 03  3.498879e+02  3.503848e+02
1988 01 10  3.500705e+02  3.504385e+02
1988 01 17  3.502853e+02  3.504917e+02
1988 01 24  3.505348e+02  3.505445e+02
1988 01 31  3.508117e+02  3.505969e+02
1988 02 07  3.511022e+02  3.506487e+02
1988 02 14  3.513914e+02  3.507001e+02
1988 02 21  3.516683e+02  3.507509e+02
1988 02 28  3.519289e+02  3.508012e+02
1988 03 06  3.521770e+02  3.508510e+02
1988 03 13  3.524218e+02  3.509003e+02
1988 03 20  3.526735e+02  3.509490e+02
1988 03 27  3.529389e+02  3.509971e+02
1988 04 04  3.532178e+02  3.510447e+02
1988 04 11  3.535016e+02  3.510917e+02
1988 04 18  3.537746e+02  3.511382e+02
1988 04 25  3.540171e+02  3.511841e+02
1988 05 02  3.542099e+02  3.512294e+02
1988 05 09  3.543382e+02  3.512741e+02
1988 05 16  3.543940e+02  3.513182e+02
1988 05 23  3.543768e+02  3.513618e+02
1988 05 30  3.542918e+02  3.514047e+02
1988 06 06  3.541478e+02  3.514471e+02
1988 06 13  3.539530e+02  3.514889e+02
1988 06 20  3.537131e+02  3.515301e+02
1988 06 27  3.534296e+02  3.515708e+02
1988 07 04  3.531002e+02  3.516108e+02
1988 07 11  3.527212e+02  3.516503e+02
1988 07 18  3.522902e+02  3.516892e+02
1988 07 25  3.518100e+02  3.517276e+02
1988 08 01  3.512914e+02  3.517654e+02
1988 08 08  3.507539e+02  3.518026e+02
1988 08 15  3.502247e+02  3.518393e+02
1988 08 22  3.497358e+02  3.518755e+02
1988 08 29  3.493186e+02  3.519111e+02
1988 09 05  3.489987e+02  3.519462e+02
1988 09 12  3.487913e+02  3.519808e+02
1988 09 19  3.486987e+02  3.520148e+02
1988 09 26  3.487103e+02  3.520484e+02
1988 10 03  3.488057e+02  3.520814e+02
1988 10 10  3.489598e+02  3.521140e+02
1988 10 17  3.491490e+02  3.521461e+02
1988 10 24  3.493557e+02  3.521777e+02
1988 10 31  3.495720e+02  3.522088e+02
1988 11 07  3.497988e+02  3.522395e+02
1988 11 14  3.500439e+02  3.522697e+02
1988 11 21  3.503170e+02  3.522995e+02
1988 11 28  3.506242e+02  3.523289e+02
1988 12 05  3.509650e+02  3.523578e+02
1988 12 12  3.513294e+02  3.523863e+02
1988 12 19  3.516999e+02  3.524145e+02
1988 12 26  3.520538e+02  3.524422e+02
1989 01 02  3.523690e+02  3.524696e+02
1989 01 09  3.526280e+02  3.524966e+02
1989 01 16  3.528224e+02  3.525232e+02
1989 01 23  3.529545e+02  3.525495e+02
1989 01 30  3.530376e+02  3.525754e+02
1989 02 06  3.530932e+02  3.526010e+02
1989 02 13  3.531480e+02  3.526263e+02
1989 02 20  3.532291e+02  3.526513e+02
1989 02 27  3.533598e+02  3.526759e+02
1989 03 06  3.535556e+02  3.527003e+02
1989 03 13  3.538218e+02  3.527244e+02
1989 03 20  3.541521e+02  3.527483e+02
1989 03 27  3.545290e+02  3.527718e+02
1989 04 03  3.549265e+02  3.527952e+02
1989 04 10  3.553137e+02  3.528183e+02
1989 04 17  3.556595e+02  3.528412e+02
1989 04 24  3.559373e+02  3.528638e+02
1989 05 01  3.561294e+02  3.528863e+02
1989 05 08  3.562286e+02  3.529086e+02
1989 05 15  3.562387e+02  3.529307e+02
1989 05 22  3.561715e+02  3.529526e+02
1989 05 29  3.560432e+02  3.529744e+02
1989 06 05  3.558689e+02  3.529961e+02
1989 06 12  3.556586e+02  3.530176e+02
1989 06 19  3.554144e+02  3.530390e+02
1989 06 26  3.551305e+02  3.530603e+02
1989 07 03  3.547955e+02  3.530815e+02
1989 07 10  3.543969e+02  3.531027e+02
1989 07 17  3.539261e+02  3.531238e+02
1989 07 24  3.533833e+02  3.531448e+02
1989 07 31  3.527797e+02  3.531658e+02
1989 08 07  3.521385e+02  3.531868e+02
1989 08 14  3.514921e+02  3.532077e+02
1989 08 21  3.508778e+02  3.532287e+02
1989 08 28  3.503331e+02  3.532497e+02
1989 09 04  3.498900e+02  3.532707e+02
1989 09 11  3.495721e+02  3.532918e+02
1989 09 18  3.493920e+02  3.533129e+02
1989 09 25  3.493511e+02  3.533340e+02
1989 10 02  3.494408e+02  3.533553e+02
1989 10 09  3.496439e+02  3.533767e+02
1989 10 16  3.499371e+02  3.533981e+02
1989 10 23  3.502936e+02  3.534197e+02
1989 10 30  3.506850e+02  3.534414e+02
1989 11 06  3.510849e+02  3.534633e+02
1989 11 13  3.514709e+02  3.534853e+02
1989 11 20  3.518276e+02  3.535074e+02
1989 11 27  3.521481e+02  3.535298e+02
1989 12 04  3.524336e+02  3.535523e+02
1989 12 11  3.526925e+02  3.535750e+02
1989 12 18  3.529372e+02  3.535980e+02
1989 12 25  3.531799e+02  3.536211e+02
1990 01 01  3.534298e+02  3.536444e+02
1990 01 08  3.536902e+02  3.536680e+02
1990 01 15  3.539584e+02  3.536918e+02
1990 01 22  3.542274e+02  3.537159e+02
1990 01 29  3.544885e+02  3.537402e+02
1990 02 05  3.547343e+02  3.537647e+02
1990 02 12  3.549614e+02  3.537896e+02
1990 02 19  3.551708e+02  3.538146e+02
1990 02 26  3.553673e+02  3.538400e+02
1990 03 05  3.555578e+02  3.538656e+02
1990 03 12  3.557490e+02  3.538914e+02
1990 03 19  3.559455e+02  3.539175e+02
1990 03 26  3.561487e+02  3.539439e+02
1990 04 02  3.563568e+02  3.539706e+02
1990 04 09  3.565646e+02  3.539975e+02
1990 04 16  3.567642e+02  3.540247e+02
1990 04 23  3.569452e+02  3.540521e+02
1990 04 30  3.570950e+02  3.540798e+02
1990 05 07  3.571995e+02  3.541078e+02
1990 05 14  3.572438e+02  3.541360e+02
1990 05 21  3.572148e+02  3.541644e+02
1990 05 28  3.571029e+02  3.541931e+02
1990 06 04  3.569043e+02  3.542219e+02
1990 06 11  3.566221e+02  3.542510e+02
1990 06 18  3.562661e+02  3.542803e+02
1990 06 25  3.558508e+02  3.543098e+02
1990 07 02  3.553931e+02  3.543395e+02
1990 07 09  3.549091e+02  3.543694e+02
1990 07 16  3.544126e+02  3.543994e+02
1990 07 23  3.539145e+02  3.544296e+02
1990 07 30  3.534242e+02  3.544599e+02
1990 08 06  3.529507e+02  3.544903e+02
1990 08 13  3.525050e+02  3.545209e+02
1990 08 20  3.520997e+02  3.545515e+02
1990 08 27  3.517488e+02  3.545823e+02
1990 09 03  3.514652e+02  3.546131e+02
1990 09 10  3.512585e+02  3.546440e+02
1990 09 17  3.511333e+02  3.546749e+02
1990 09 24  3.510893e+02  3.547059e+02
1990 10 01  3.511227e+02  3.547369e+02
1990 10 08  3.512289e+02  3.547678e+02
1990 10 15  3.514042e+02  3.547988e+02
1990 10 22  3.516468e+02  3.548297e+02
1990 10 29  3.519556e+02  3.548606e+02
1990 11 05  3.523266e+02  3.548915e+02
1990 11 12  3.527498e+02  3.549223e+02
1990 11 19  3.532066e+02  3.549529e+02
1990 11 26  3.536695e+02  3.549835e+02
1990 12 03  3.541056e+02  3.550140e+02
1990 12 10  3.544828e+02  3.550444e+02
1990 12 17  3.547772e+02  3.550746e+02
1990 12 24  3.549792e+02  3.551047e+02
1990 12 31  3.550976e+02  3.551346e+02
1991 01 07  3.551577e+02  3.551644e+02
1991 01 14  3.551967e+02  3.551940e+02
1991 01 21  3.552551e+02  3.552233e+02
1991 01 28  3.553672e+02  3.552525e+02
1991 02 04  3.555543e+02  3.552815e+02
1991 02 11  3.558205e+02  3.553102e+02
1991 02 18  3.561535e+02  3.553388e+02
1991 02 25  3.565294e+02  3.553671e+02
1991 03 04  3.569195e+02  3.553951e+02
1991 03 11  3.572982e+02  3.554229e+02
1991 03 18  3.576482e+02  3.554505e+02
1991 03 25  3.579627e+02  3.554778e+02
1991 04 01  3.582448e+02  3.555048e+02
1991 04 08  3.585027e+02  3.555315e+02
1991 04 15  3.587442e+02  3.555580e+02
1991 04 22  3.589707e+02  3.555842e+02
1991 04 29  3.591740e+02  3.556101e+02
1991 05 06  3.593355e+02  3.556358e+02
1991 05 13  3.594289e+02  3.556611e+02
1991 05 20  3.594262e+02  3.556862e+02
1991 05 27  3.593047e+02  3.557109e+02
1991 06 03  3.590534e+02  3.557354e+02
1991 06 10  3.586771e+02  3.557596e+02
1991 06 17  3.581971e+02  3.557835e+02
1991 06 24  3.576471e+02  3.558071e+02
1991 07 01  3.570662e+02  3.558304e+02
1991 07 08  3.564907e+02  3.558534e+02
1991 07 15  3.559468e+02  3.558761e+02
1991 07 22  3.554459e+02  3.558986e+02
1991 07 29  3.549851e+02  3.559207e+02
1991 08 05  3.545516e+02  3.559426e+02
1991 08 12  3.541305e+02  3.559641e+02
1991 08 19  3.537127e+02  3.559854e+02
1991 08 26  3.533006e+02  3.560064e+02
1991 09 02  3.529102e+02  3.560271e+02
1991 09 09  3.525682e+02  3.560475e+02
1991 09 16  3.523052e+02  3.560676e+02
1991 09 23  3.521480e+02  3.560874e+02
1991 09 30  3.521119e+02  3.561070e+02
1991 10 07  3.521972e+02  3.561262e+02
1991 10 14  3.523897e+02  3.561452e+02
1991 10 21  3.526646e+02  3.561639e+02
1991 10 28  3.529937e+02  3.561823e+02
1991 11 04  3.533515e+02  3.562004e+02
1991 11 11  3.537198e+02  3.562183e+02
1991 11 18  3.540891e+02  3.562358e+02
1991 11 25  3.544568e+02  3.562531e+02
1991 12 02  3.548227e+02  3.562701e+02
1991 12 09  3.551853e+02  3.562868e+02
1991 12 16  3.555388e+02  3.563032e+02
1991 12 23  3.558728e+02  3.563194e+02
1991 12 30  3.561745e+02  3.563352e+02
1992 01 06  3.564327e+02  3.563508e+02
1992 01 13  3.566419e+02  3.563661e+02
1992 01 20  3.568053e+02  3.563811e+02
1992 01 27  3.569347e+02  3.563958e+02
1992 02 03  3.570485e+02  3.564103e+02
1992 02 10  3.571677e+02  3.564244e+02
1992 02 17  3.573100e+02  3.564383e+02
1992 02 24  3.574863e+02  3.564518e+02
1992 03 02  3.576979e+02  3.564651e+02
1992 03 09  3.579374e+02  3.564781e+02
1992 03 16  3.581917e+02  3.564908e+02
1992 03 23  3.584468e+02  3.565033e+02
1992 03 30  3.586916e+02  3.565154e+02
1992 04 07  3.589215e+02  3.565273e+02
1992 04 14  3.591378e+02  3.565389e+02
1992 04 21  3.593447e+02  3.565502e+02
1992 04 28  3.595450e+02  3.565612e+02
1992 05 05  3.597346e+02  3.565720e+02
1992 05 12  3.598992e+02  3.565825e+02
1992 05 19  3.600147e+02  3.565928e+02
1992 05 26  3.600510e+02  3.566028e+02
1992 06 02  3.599789e+02  3.566125e+02
1992 06 09  3.597780e+02  3.566220e+02
1992 06 16  3.594435e+02  3.566312e+02
1992 06 23  3.589888e+02  3.566403e+02
1992 06 30  3.584439e+02  3.566491e+02
1992 07 07  3.578492e+02  3.566576e+02
1992 07 14  3.572468e+02  3.566660e+02
1992 07 21  3.566717e+02  3.566742e+02
1992 07 28  3.561458e+02  3.566822e+02
1992 08 04  3.556762e+02  3.566900e+02
1992 08 11  3.552578e+02  3.566976e+02
1992 08 18  3.548792e+02  3.567051e+02
1992 08 25  3.545299e+02  3.567124e+02
1992 09 01  3.542059e+02  3.567197e+02
1992 09 08  3.539124e+02  3.567268e+02
1992 09 15  3.536629e+02  3.567338e+02
1992 09 22  3.534752e+02  3.567407e+02
1992 09 29  3.533663e+02  3.567475e+02
1992 10 06  3.533473e+02  3.567543e+02
1992 10 13  3.534207e+02  3.567611e+02
1992 10 20  3.535797e+02  3.567678e+02
1992 10 27  3.538103e+02  3.567745e+02
1992 11 03  3.540944e+02  3.567812e+02
1992 11 10  3.544127e+02  3.567880e+02
1992 11 17  3.547472e+02  3.567948e+02
1992 11 24  3.550826e+02  3.568017e+02
1992 12 01  3.554058e+02  3.568086e+02
1992 12 08  3.557066e+02  3.568157e+02
