2000 07 28 20 13 00  2.900000000e-01	10.29
2000 07 28 20 13 00  2.700000000e-01	10.27
2000 08 04 19 44 00  9.000000000e-02	10.09
2000 08 04 19 44 00  2.000000000e-02	10.02
2000 08 04 20 20 00  1.700000000e-01	10.17
2000 08 04 20 20 00  4.000000000e-02	10.04
2000 08 11 19 53 00  2.800000000e-01	10.28
2000 08 11 19 53 00  2.900000000e-01	10.29
2000 08 18 20 06 00  1.900000000e-01	10.19
2000 08 18 20 06 00  9.000000000e-02	10.09
2000 08 18 20 59 00  1.000000000e-02	10.01
2000 08 18 20 59 00  4.000000000e-02	10.04
2000 08 25 20 07 00  2.700000000e-01	10.27
2000 08 25 20 07 00  2.700000000e-01	10.27
2000 08 25 20 20 00  5.400000000e-01	10.54
2000 08 25 20 20 00  1.300000000e-01	10.13
2000 09 01 19 35 00  1.000000000e-01	10.1
2000 09 01 19 35 00  1.300000000e-01	10.13
2000 09 01 20 09 00  6.000000000e-02	10.06
2000 09 01 20 09 00  3.000000000e-02	10.03
2000 09 08 19 42 00  1.500000000e-01	10.15
2000 09 08 19 42 00  1.200000000e-01	10.12
2000 09 08 20 12 00  1.600000000e-01	10.16
2000 09 08 20 12 00  0.000000000e+00	10
2000 09 22 19 48 00  2.000000000e-02	10.02
2000 09 22 19 48 00  4.000000000e-02	10.04
2000 09 22 20 12 00  3.000000000e-02	10.03
2000 09 22 20 12 00  8.000000000e-02	10.08
2000 09 29 19 50 00  0.000000000e+00	10
2000 09 29 19 50 00  1.000000000e-02	10.01
2000 09 29 20 12 00  3.000000000e-02	10.03
2000 09 29 20 12 00  4.000000000e-02	10.04
2000 10 06 19 43 00  2.000000000e-02	10.02
2000 10 06 19 43 00 -1.000000000e-01	9.9
2000 10 06 20 16 00 -3.000000000e-02	9.97
2000 10 13 20 12 00  3.600000000e-01	10.36
2000 10 13 20 12 00  2.500000000e-01	10.25
2000 10 13 20 28 00  1.800000000e-01	10.18
2000 10 13 20 28 00  1.300000000e-01	10.13
2000 10 27 19 35 00  1.200000000e-01	10.12
2000 10 27 19 35 00  2.000000000e-02	10.02
2000 10 27 20 10 00  2.000000000e-02	10.02
2000 10 27 20 10 00  3.000000000e-02	10.03
2000 11 17 19 40 00  2.900000000e-01	10.29
2000 11 17 19 40 00  7.000000000e-02	10.07
2000 11 17 20 06 00  2.000000000e-02	10.02
2000 11 17 20 06 00  6.000000000e-02	10.06
2000 11 24 19 39 00  4.000000000e-02	10.04
2000 11 24 19 39 00  7.000000000e-02	10.07
2000 11 24 20 11 00  0.000000000e+00	10
2000 11 24 20 11 00  9.000000000e-02	10.09
2000 12 01 19 56 00  5.000000000e-02	10.05
2000 12 01 19 56 00  3.000000000e-02	10.03
2000 12 15 19 53 00  1.300000000e-01	10.13
2000 12 15 19 53 00  1.400000000e-01	10.14
2000 12 15 20 13 00 -4.000000000e-02	9.96
2000 12 15 20 13 00  5.000000000e-02	10.05
2000 12 22 19 49 00  1.300000000e-01	10.13
2000 12 22 19 49 00  1.500000000e-01	10.15
2000 12 22 20 13 00  5.000000000e-02	10.05
2000 12 22 20 13 00  1.000000000e-02	10.01
2000 12 29 19 35 00  5.000000000e-02	10.05
2000 12 29 19 35 00  2.000000000e-02	10.02
2000 12 29 20 09 00  1.300000000e-01	10.13
2000 12 29 20 09 00 -2.000000000e-02	9.98
2001 01 05 19 45 00  2.400000000e-01	10.24
2001 01 05 19 45 00  5.000000000e-02	10.05
2001 01 05 20 09 00  2.000000000e-01	10.2
2001 01 05 20 09 00  6.000000000e-02	10.06
2001 01 12 19 55 00  1.100000000e-01	10.11
2001 01 12 19 55 00  9.000000000e-02	10.09
2001 01 19 21 07 00  2.000000000e-02	10.02
2001 01 26 19 43 00 -5.000000000e-02	9.95
2001 01 26 19 43 00  3.000000000e-02	10.03
2001 02 02 20 10 00  3.700000000e-01	10.37
2001 02 02 20 10 00  2.500000000e-01	10.25
2001 02 02 21 10 00 -6.000000000e-02	9.94
2001 02 02 21 10 00  1.000000000e-02	10.01
2001 02 09 19 53 00 -1.000000000e-02	9.99
2001 02 09 19 53 00 -1.000000000e-02	9.99
2001 02 09 20 09 00  3.000000000e-02	10.03
2001 02 09 20 09 00  1.000000000e-02	10.01
2001 02 23 19 51 00  4.900000000e-01	10.49
2001 02 23 19 51 00  4.300000000e-01	10.43
2001 02 23 20 12 00  2.200000000e-01	10.22
2001 02 23 20 12 00  1.900000000e-01	10.19
2001 02 28 19 57 00  2.000000000e-01	10.2
2001 02 28 19 57 00  9.000000000e-02	10.09
2001 03 14 19 45 00  2.900000000e-01	10.29
2001 03 14 19 45 00  2.900000000e-01	10.29
2001 03 14 20 07 00  2.000000000e-02	10.02
2001 03 14 20 07 00 -1.000000000e-02	9.99
2001 03 21 20 03 00 -2.000000000e-02	9.98
2001 03 21 20 03 00 -2.000000000e-02	9.98
2001 03 21 20 19 00  1.100000000e-01	10.11
2001 03 21 20 19 00  1.300000000e-01	10.13
2001 03 28 19 39 00  2.400000000e-01	10.24
2001 03 28 19 39 00  1.500000000e-01	10.15
2001 03 28 20 03 00  0.000000000e+00	10
2001 04 04 19 57 00 -7.000000000e-02	9.93
2001 04 04 19 57 00 -4.000000000e-02	9.96
2001 04 18 19 47 00  8.000000000e-02	10.08
2001 04 18 19 47 00 -6.000000000e-02	9.94
2001 04 25 20 08 00  5.000000000e-02	10.05
2001 04 25 20 08 00  1.500000000e-01	10.15
2001 05 02 19 47 00  6.000000000e-02	10.06
2001 05 02 19 47 00  1.100000000e-01	10.11
2001 05 09 19 42 00  3.100000000e-01	10.31
2001 05 09 19 42 00  1.900000000e-01	10.19
2001 05 09 20 18 00  1.000000000e-01	10.1
2001 05 09 20 18 00  1.300000000e-01	10.13
2001 05 16 19 47 00  1.700000000e-01	10.17
2001 05 16 19 47 00  1.300000000e-01	10.13
2001 05 23 19 46 00  9.000000000e-02	10.09
2001 05 23 19 46 00  1.400000000e-01	10.14
2001 05 30 19 43 00  2.400000000e-01	10.24
2001 05 30 19 43 00  2.200000000e-01	10.22
2001 05 30 20 00 00  1.000000000e-02	10.01
2001 05 30 20 00 00  0.000000000e+00	10
2001 06 06 19 50 00  1.100000000e-01	10.11
2001 06 06 19 50 00  5.000000000e-02	10.05
2001 06 13 19 45 00  7.000000000e-02	10.07
2001 06 13 19 45 00  5.000000000e-02	10.05
2001 06 13 20 08 00 -1.200000000e-01	9.88
2001 06 13 20 08 00 -1.000000000e-01	9.9
2001 06 20 19 41 00 -2.200000000e-01	9.78
2001 06 20 19 41 00 -2.400000000e-01	9.76
2001 06 20 20 08 00  1.000000000e-02	10.01
2001 06 20 20 08 00  1.000000000e-02	10.01
2001 06 27 20 08 00  4.000000000e-02	10.04
2001 06 27 20 08 00  8.000000000e-02	10.08
2001 07 03 19 20 00  6.000000000e-02	10.06
2001 07 03 19 20 00 -1.000000000e-02	9.99
2001 07 03 19 47 00  1.400000000e-01	10.14
2001 07 03 19 47 00  1.100000000e-01	10.11
2001 07 11 19 50 00 -6.000000000e-02	9.94
2001 07 11 19 50 00 -5.000000000e-02	9.95
2001 07 11 20 07 00  1.100000000e-01	10.11
2001 07 11 20 07 00  1.500000000e-01	10.15
2001 07 25 19 44 00 -3.200000000e-01	9.68
2001 07 25 19 44 00 -3.000000000e-01	9.7
2001 08 01 19 40 00  2.700000000e-01	10.27
2001 08 01 19 40 00  2.600000000e-01	10.26
2001 08 01 20 09 00  2.600000000e-01	10.26
2001 08 01 20 09 00  2.400000000e-01	10.24
2001 08 08 19 52 00  1.000000000e-02	10.01
2001 08 08 19 52 00  1.000000000e-02	10.01
2001 08 08 20 00 00 -8.000000000e-02	9.92
2001 08 08 20 00 00  2.000000000e-02	10.02
2001 08 15 19 36 00  8.000000000e-02	10.08
2001 08 15 19 36 00 -2.000000000e-02	9.98
2001 08 15 20 08 00  2.300000000e-01	10.23
2001 08 15 20 08 00  2.000000000e-02	10.02
2001 08 22 19 53 00  9.000000000e-02	10.09
2001 08 22 19 53 00 -6.000000000e-02	9.94
2001 08 22 20 09 00  9.000000000e-02	10.09
2001 08 22 20 09 00  1.100000000e-01	10.11
2001 08 29 19 54 00 -6.000000000e-02	9.94
2001 08 29 19 54 00 -1.500000000e-01	9.85
2001 09 05 19 47 00 -4.000000000e-02	9.96
2001 09 05 19 47 00 -2.000000000e-02	9.98
2001 09 05 20 00 00  6.000000000e-02	10.06
2001 09 05 20 00 00  9.000000000e-02	10.09
2001 09 12 19 59 00  1.200000000e-01	10.12
2001 09 12 19 59 00  1.200000000e-01	10.12
2001 09 19 19 50 00  5.000000000e-02	10.05
2001 09 19 19 50 00  2.000000000e-02	10.02
2001 09 19 20 08 00  5.000000000e-02	10.05
2001 09 19 20 08 00  4.000000000e-02	10.04
2001 09 26 19 43 00  2.400000000e-01	10.24
2001 09 26 19 43 00  1.500000000e-01	10.15
2001 10 03 19 50 00 -1.400000000e-01	9.86
2001 10 03 19 50 00 -1.700000000e-01	9.83
2001 10 10 20 11 00 -1.500000000e-01	9.85
2001 10 10 20 22 00  3.500000000e-01	10.35
2001 10 10 20 22 00  2.100000000e-01	10.21
2001 10 17 20 01 00  3.500000000e-01	10.35
2001 10 17 20 01 00  1.200000000e-01	10.12
2001 10 24 19 51 00  2.000000000e-02	10.02
2001 10 24 19 51 00 -4.000000000e-02	9.96
2001 10 24 20 09 00  1.000000000e-02	10.01
2001 10 24 20 09 00 -2.000000000e-02	9.98
2001 10 31 19 57 00  5.000000000e-02	10.05
2001 10 31 19 57 00  2.000000000e-02	10.02
2001 11 07 19 49 00  7.000000000e-02	10.07
2001 11 07 19 49 00  8.000000000e-02	10.08
2001 11 14 20 08 00 -1.600000000e-01	9.84
2001 11 14 20 08 00 -1.300000000e-01	9.87
2001 11 14 20 14 00 -2.200000000e-01	9.78
2001 11 14 20 14 00 -1.600000000e-01	9.84
2001 12 05 19 53 00  2.600000000e-01	10.26
2001 12 05 19 53 00  1.300000000e-01	10.13
2001 12 05 20 13 00  4.000000000e-02	10.04
2001 12 05 20 13 00  4.000000000e-02	10.04
2001 12 12 19 59 00  1.000000000e-02	10.01
2001 12 12 19 59 00  2.000000000e-02	10.02
2001 12 19 19 50 00  1.400000000e-01	10.14
2001 12 19 19 50 00  1.000000000e-02	10.01
2001 12 26 19 57 00  7.100000000e-01	10.71
2001 12 26 19 57 00  6.600000000e-01	10.66
2002 01 02 19 45 00  8.000000000e-02	10.08
2002 01 02 19 45 00  6.000000000e-02	10.06
2002 01 02 20 10 00 -2.300000000e-01	9.77
2002 01 02 20 10 00 -1.100000000e-01	9.89
2002 01 09 19 51 00  1.100000000e-01	10.11
2002 01 09 19 51 00  2.000000000e-02	10.02
2002 01 09 20 08 00 -8.000000000e-02	9.92
2002 01 09 20 08 00 -1.000000000e-02	9.99
2002 01 16 19 54 00  4.000000000e-02	10.04
2002 01 16 19 54 00  1.000000000e-01	10.1
2002 01 16 20 00 00 -1.800000000e-01	9.82
2002 01 16 20 00 00 -1.600000000e-01	9.84
2002 01 23 19 56 00 -2.000000000e-02	9.98
2002 01 23 19 56 00 -8.000000000e-02	9.92
2002 01 23 20 06 00  7.000000000e-02	10.07
2002 01 23 20 06 00 -2.000000000e-02	9.98
2002 01 30 19 56 00 -1.100000000e-01	9.89
2002 01 30 19 56 00 -1.600000000e-01	9.84
2002 01 30 20 13 00  6.000000000e-02	10.06
2002 01 30 20 13 00 -6.000000000e-02	9.94
2002 02 06 19 48 00  1.500000000e-01	10.15
2002 02 06 19 48 00  0.000000000e+00	10
2002 02 06 20 00 00 -6.000000000e-02	9.94
2002 02 06 20 00 00 -8.000000000e-02	9.92
2002 02 13 19 50 00 -9.000000000e-02	9.91
2002 02 13 19 50 00 -1.100000000e-01	9.89
2002 02 13 20 12 00 -1.100000000e-01	9.89
2002 02 13 20 12 00 -8.000000000e-02	9.92
2002 03 01 19 53 00  1.700000000e-01	10.17
2002 03 01 19 53 00  1.100000000e-01	10.11
2002 03 01 20 08 00 -5.000000000e-02	9.95
2002 03 01 20 08 00 -1.000000000e-01	9.9
2002 03 06 20 08 00  1.400000000e-01	10.14
2002 03 06 20 08 00  1.000000000e-01	10.1
2002 03 06 20 16 00  1.600000000e-01	10.16
2002 03 06 20 16 00  1.400000000e-01	10.14
2002 03 13 19 42 00  8.000000000e-02	10.08
2002 03 13 19 42 00  5.000000000e-02	10.05
2002 03 13 20 08 00  1.600000000e-01	10.16
2002 03 13 20 08 00  9.000000000e-02	10.09
2002 03 27 20 00 00  2.700000000e-01	10.27
2002 03 27 20 00 00  6.000000000e-02	10.06
2002 03 27 20 14 00 -4.000000000e-02	9.96
2002 03 27 20 14 00 -8.000000000e-02	9.92
2002 04 03 20 12 00 -6.000000000e-02	9.94
2002 04 03 20 12 00 -1.000000000e-01	9.9
2002 04 10 20 10 00 -5.000000000e-02	9.95
2002 04 10 20 10 00  7.000000000e-02	10.07
2002 04 17 19 53 00  7.000000000e-02	10.07
2002 04 17 19 53 00  6.000000000e-02	10.06
2002 04 17 20 11 00  9.000000000e-02	10.09
2002 04 17 20 11 00  1.400000000e-01	10.14
2002 04 24 19 44 00  4.700000000e-01	10.47
2002 04 24 19 44 00  5.600000000e-01	10.56
2002 04 24 20 09 00  2.700000000e-01	10.27
2002 04 24 20 09 00  1.100000000e-01	10.11
2002 05 01 19 56 00 -5.000000000e-02	9.95
2002 05 01 19 56 00 -9.000000000e-02	9.91
2002 05 01 20 12 00 -7.000000000e-02	9.93
2002 05 01 20 12 00 -1.400000000e-01	9.86
2002 05 08 19 56 00  4.000000000e-02	10.04
2002 05 08 19 56 00  5.000000000e-02	10.05
2002 05 08 20 09 00 -2.000000000e-01	9.8
2002 05 08 20 09 00 -1.100000000e-01	9.89
2002 05 15 19 54 00 -5.000000000e-02	9.95
2002 05 15 19 54 00  1.300000000e-01	10.13
2002 05 22 20 10 00  3.000000000e-02	10.03
2002 05 22 20 10 00 -3.000000000e-02	9.97
2002 05 29 19 51 00  9.000000000e-02	10.09
2002 05 29 19 51 00  7.000000000e-02	10.07
2002 05 29 20 09 00 -1.300000000e-01	9.87
2002 05 29 20 09 00 -7.000000000e-02	9.93
2002 06 05 20 01 00 -1.800000000e-01	9.82
2002 06 05 20 01 00 -1.100000000e-01	9.89
2002 06 12 19 57 00 -1.200000000e-01	9.88
2002 06 12 19 57 00 -8.000000000e-02	9.92
2002 06 12 20 34 00  0.000000000e+00	10
2002 06 12 20 34 00 -1.000000000e-02	9.99
2002 06 19 20 10 00 -2.000000000e-02	9.98
2002 06 19 20 10 00  1.500000000e-01	10.15
2002 06 26 19 47 00  3.000000000e-02	10.03
2002 06 26 19 47 00  1.100000000e-01	10.11
2002 06 26 20 08 00 -6.000000000e-02	9.94
2002 06 26 20 08 00  1.700000000e-01	10.17
2002 07 05 19 49 00 -2.900000000e-01	9.71
2002 07 05 19 49 00 -2.300000000e-01	9.77
2002 07 05 20 19 00  3.000000000e-01	10.3
2002 07 05 20 19 00  2.000000000e-01	10.2
2002 07 10 19 54 00 -1.000000000e-02	9.99
2002 07 10 19 54 00 -8.000000000e-02	9.92
2002 07 10 20 11 00  5.000000000e-02	10.05
2002 07 10 20 11 00  2.000000000e-02	10.02
2002 07 17 20 07 00  1.300000000e-01	10.13
2002 07 17 20 07 00  7.000000000e-02	10.07
2002 07 31 19 47 00  1.000000000e-01	10.1
2002 07 31 19 47 00  9.000000000e-02	10.09
2002 08 07 20 08 00 -1.000000000e-02	9.99
2002 08 07 20 08 00 -2.000000000e-02	9.98
2002 08 28 20 09 00  2.000000000e-02	10.02
2002 08 28 20 09 00  1.000000000e-02	10.01
2002 09 04 19 47 00 -3.600000000e-01	9.64
2002 09 04 19 47 00 -2.800000000e-01	9.72
2002 09 04 20 00 00 -8.000000000e-02	9.92
2002 09 04 20 00 00 -7.000000000e-02	9.93
2002 09 18 19 46 00 -2.100000000e-01	9.79
2002 09 18 19 46 00 -4.300000000e-01	9.57
2002 09 25 19 54 00  1.400000000e-01	10.14
2002 09 25 19 54 00  6.000000000e-02	10.06
2002 09 25 20 10 00  1.300000000e-01	10.13
2002 09 25 20 10 00  7.000000000e-02	10.07
2002 10 02 19 50 00  2.000000000e-02	10.02
2002 10 02 19 50 00  1.000000000e-02	10.01
2002 10 02 20 00 00  1.200000000e-01	10.12
2002 10 02 20 00 00  1.700000000e-01	10.17
2002 10 09 19 52 00 -3.000000000e-01	9.7
2002 10 09 19 52 00 -1.900000000e-01	9.81
2002 10 16 19 55 00  2.100000000e-01	10.21
2002 10 16 19 55 00  2.900000000e-01	10.29
2002 10 23 19 49 00  8.000000000e-02	10.08
2002 10 23 19 49 00  8.000000000e-02	10.08
2002 10 30 19 46 00  7.000000000e-02	10.07
2002 10 30 19 46 00  1.000000000e-01	10.1
2002 11 06 19 40 00  1.500000000e-01	10.15
2002 11 06 19 40 00  1.000000000e-01	10.1
2002 11 06 20 09 00  6.000000000e-02	10.06
2002 11 06 20 09 00  9.000000000e-02	10.09
2002 11 13 19 56 00  2.000000000e-02	10.02
2002 11 13 19 56 00  4.000000000e-02	10.04
2002 11 13 20 11 00  1.600000000e-01	10.16
2002 11 13 20 11 00  1.000000000e-02	10.01
2002 11 20 19 48 00  1.000000000e-01	10.1
2002 11 20 19 48 00  1.200000000e-01	10.12
2002 11 20 20 08 00  7.000000000e-02	10.07
2002 11 20 20 08 00  1.100000000e-01	10.11
2002 11 27 19 56 00  1.000000000e-02	10.01
2002 11 27 19 56 00  5.000000000e-02	10.05
2002 11 27 20 01 00  1.800000000e-01	10.18
2002 11 27 20 01 00  1.100000000e-01	10.11
2002 12 11 20 15 00  2.000000000e-02	10.02
2002 12 11 20 15 00 -2.000000000e-02	9.98
2002 12 26 19 50 00  2.000000000e-01	10.2
2002 12 26 19 50 00  8.000000000e-02	10.08
2002 12 26 12 34 56  0.000000000e+00	10
2002 12 26 12 34 56  7.000000000e-02	10.07
2003 01 08 20 12 00 -6.000000000e-02	9.94
2003 01 08 20 12 00 -1.000000000e-02	9.99
2003 01 15 19 53 00  5.000000000e-02	10.05
2003 01 15 19 53 00  1.200000000e-01	10.12
2003 01 15 20 15 00  3.000000000e-02	10.03
2003 01 15 20 15 00  1.000000000e-02	10.01
2003 01 22 19 55 00  1.000000000e-02	10.01
2003 01 22 19 55 00  3.000000000e-02	10.03
2003 01 22 20 13 00  2.000000000e-02	10.02
2003 01 22 20 13 00 -2.000000000e-02	9.98
2003 01 29 19 56 00  5.000000000e-02	10.05
2003 01 29 19 56 00  7.000000000e-02	10.07
2003 01 29 20 05 00  5.000000000e-02	10.05
2003 01 29 20 05 00  2.000000000e-02	10.02
2003 02 05 19 55 00  7.000000000e-02	10.07
2003 02 05 19 55 00  7.000000000e-02	10.07
2003 02 12 20 00 00  1.000000000e-02	10.01
2003 02 12 20 00 00  0.000000000e+00	10
2003 02 12 20 04 00 -3.000000000e-02	9.97
2003 02 12 20 04 00 -1.400000000e-01	9.86
2003 02 19 19 49 00  2.200000000e-01	10.22
2003 02 19 19 49 00  1.000000000e-02	10.01
2003 02 19 20 09 00 -6.000000000e-02	9.94
2003 02 19 20 09 00  1.000000000e-01	10.1
2003 02 26 19 58 00  1.300000000e-01	10.13
2003 02 26 19 58 00  3.500000000e-01	10.35
2003 02 26 20 02 00  6.000000000e-02	10.06
2003 02 26 20 02 00  1.100000000e-01	10.11
2003 03 12 21 25 00  8.000000000e-02	10.08
2003 03 12 21 25 00  5.000000000e-02	10.05
2003 03 12 21 44 00 -3.000000000e-02	9.97
2003 03 12 21 44 00 -2.000000000e-02	9.98
2003 03 19 19 53 00  5.000000000e-02	10.05
2003 03 19 19 53 00  7.000000000e-02	10.07
2003 03 19 20 10 00  1.100000000e-01	10.11
2003 03 19 20 10 00  1.000000000e-02	10.01
2003 03 26 20 10 00  1.500000000e-01	10.15
2003 03 26 20 10 00  1.200000000e-01	10.12
2003 04 02 19 44 00  1.000000000e-01	10.1
2003 04 02 19 44 00  1.600000000e-01	10.16
2003 04 02 20 14 00  1.500000000e-01	10.15
2003 04 02 20 14 00  0.000000000e+00	10
2003 04 09 19 43 00 -9.000000000e-02	9.91
2003 04 09 19 43 00 -3.000000000e-02	9.97
2003 04 23 19 52 00  2.100000000e-01	10.21
2003 04 23 19 52 00  1.500000000e-01	10.15
2003 04 23 20 00 00  3.000000000e-02	10.03
2003 04 23 20 00 00  7.000000000e-02	10.07
2003 04 29 19 56 00  2.900000000e-01	10.29
2003 04 29 19 56 00  2.600000000e-01	10.26
2003 04 29 20 20 00  2.000000000e-02	10.02
2003 04 29 20 20 00  9.000000000e-02	10.09
2003 05 14 19 52 00  1.000000000e-01	10.1
2003 05 14 19 52 00  0.000000000e+00	10
2003 05 14 20 16 00  1.000000000e-01	10.1
2003 05 14 20 16 00  3.000000000e-02	10.03
2003 05 21 19 51 00  6.000000000e-02	10.06
2003 05 21 19 51 00  1.400000000e-01	10.14
2003 05 21 20 15 00  1.200000000e-01	10.12
2003 05 21 20 15 00 -2.000000000e-02	9.98
2003 05 28 19 57 00  2.600000000e-01	10.26
2003 05 28 19 57 00  2.900000000e-01	10.29
2003 05 28 20 19 00  9.000000000e-02	10.09
2003 05 28 20 19 00  1.700000000e-01	10.17
2003 05 30 19 37 00  5.000000000e-02	10.05
2003 05 30 19 37 00  8.000000000e-02	10.08
2003 06 04 19 58 00  5.000000000e-02	10.05
2003 06 04 19 58 00  6.000000000e-02	10.06
2003 06 04 20 05 00  8.000000000e-02	10.08
2003 06 04 20 05 00  4.000000000e-02	10.04
2003 06 06 19 57 00  4.000000000e-01	10.4
2003 06 06 19 57 00  3.500000000e-01	10.35
2003 06 11 19 45 00  9.000000000e-02	10.09
2003 06 11 19 45 00  6.000000000e-02	10.06
2003 06 13 19 52 00  4.000000000e-02	10.04
2003 06 13 19 52 00 -2.000000000e-02	9.98
2003 06 17 20 06 00  3.600000000e-01	10.36
2003 06 17 20 06 00  2.400000000e-01	10.24
2003 06 17 20 16 00  3.700000000e-01	10.37
2003 06 17 20 16 00  5.200000000e-01	10.52
2003 06 20 20 17 00  5.000000000e-02	10.05
2003 06 20 20 17 00  1.100000000e-01	10.11
2003 06 25 19 49 00  5.000000000e-02	10.05
2003 06 25 19 49 00  9.000000000e-02	10.09
2003 06 25 20 18 00  0.000000000e+00	10
2003 06 25 20 18 00  6.000000000e-02	10.06
2003 06 27 20 14 00  2.400000000e-01	10.24
2003 06 27 20 14 00  9.000000000e-02	10.09
2003 07 02 19 58 00 -5.000000000e-01	9.5
2003 07 02 19 58 00 -5.000000000e-01	9.5
2003 07 09 19 49 00 -1.200000000e-01	9.88
2003 07 09 19 49 00 -6.000000000e-02	9.94
2003 07 30 19 45 00  8.000000000e-02	10.08
2003 07 30 19 45 00  6.000000000e-02	10.06
2003 07 30 20 02 00  3.000000000e-02	10.03
2003 07 30 20 02 00  1.500000000e-01	10.15
2003 08 06 19 58 00 -5.000000000e-02	9.95
2003 08 06 19 58 00 -2.000000000e-02	9.98
2003 08 06 20 17 00 -1.000000000e-02	9.99
2003 08 06 20 17 00  3.000000000e-02	10.03
2003 08 13 19 58 00  2.100000000e-01	10.21
2003 08 13 19 58 00  6.000000000e-02	10.06
2003 08 13 20 16 00  1.000000000e-01	10.1
2003 08 13 20 16 00  1.000000000e-01	10.1
2003 08 20 19 37 00  5.000000000e-02	10.05
2003 08 20 19 37 00  1.100000000e-01	10.11
2003 08 20 20 00 00  2.000000000e-02	10.02
2003 08 20 20 00 00  1.000000000e-02	10.01
2003 08 27 20 08 00  5.400000000e-01	10.54
2003 08 27 20 08 00  6.500000000e-01	10.65
2003 09 03 20 15 00  6.000000000e-02	10.06
2003 09 03 20 15 00  1.300000000e-01	10.13
2003 09 10 19 56 00 -1.200000000e-01	9.88
2003 09 10 19 56 00 -9.000000000e-02	9.91
2003 09 10 20 13 00 -1.000000000e-02	9.99
2003 09 10 20 13 00  7.000000000e-02	10.07
2003 09 17 19 45 00  3.500000000e-01	10.35
2003 09 17 19 45 00  3.000000000e-02	10.03
2003 09 17 20 11 00 -1.000000000e-02	9.99
2003 09 17 20 11 00  7.000000000e-02	10.07
2003 09 24 19 50 00 -6.000000000e-02	9.94
2003 09 24 19 50 00 -1.400000000e-01	9.86
2003 09 24 20 12 00  6.000000000e-02	10.06
2003 09 24 20 12 00  1.300000000e-01	10.13
2003 10 01 19 49 00 -2.000000000e-02	9.98
2003 10 01 19 49 00 -1.100000000e-01	9.89
2003 10 01 20 00 00  9.000000000e-02	10.09
2003 10 01 20 00 00 -1.000000000e-02	9.99
2003 10 15 20 19 00 -2.000000000e-02	9.98
2003 10 15 20 19 00  6.000000000e-02	10.06
2003 10 22 19 52 00  7.000000000e-02	10.07
2003 10 22 19 52 00  2.000000000e-02	10.02
2003 10 22 20 00 00  1.200000000e-01	10.12
2003 10 22 20 00 00  3.300000000e-01	10.33
2003 10 29 19 56 00 -1.500000000e-01	9.85
2003 10 29 19 56 00 -2.000000000e-01	9.8
2003 10 29 20 01 00 -1.000000000e-02	9.99
2003 10 29 20 01 00 -5.000000000e-02	9.95
2003 11 12 19 53 00  1.700000000e-01	10.17
2003 11 12 19 53 00 -9.000000000e-02	9.91
2003 11 12 20 01 00  9.000000000e-02	10.09
2003 11 12 20 01 00 -3.000000000e-02	9.97
2003 11 26 19 55 00  1.900000000e-01	10.19
2003 11 26 19 55 00  3.000000000e-02	10.03
2003 12 03 19 54 00 -7.000000000e-02	9.93
2003 12 03 19 54 00 -1.500000000e-01	9.85
2003 12 03 20 14 00  3.000000000e-02	10.03
2003 12 03 20 14 00 -1.100000000e-01	9.89
2003 12 10 19 50 00  2.700000000e-01	10.27
2003 12 10 19 50 00  2.500000000e-01	10.25
2003 12 10 21 07 00  2.300000000e-01	10.23
2003 12 10 21 07 00  1.100000000e-01	10.11
2003 12 17 20 04 00 -3.000000000e-02	9.97
2003 12 17 20 04 00 -8.000000000e-02	9.92
2003 12 17 20 19 00  2.100000000e-01	10.21
2003 12 17 20 19 00  5.000000000e-02	10.05
2003 12 31 20 10 00  1.700000000e-01	10.17
2003 12 31 20 10 00  6.000000000e-02	10.06
2004 01 07 19 57 00  4.000000000e-02	10.04
2004 01 07 19 57 00  1.000000000e-01	10.1
2004 01 07 20 16 00  1.200000000e-01	10.12
2004 01 07 20 16 00 -4.000000000e-02	9.96
2004 01 21 19 54 00  2.700000000e-01	10.27
2004 01 21 19 54 00  1.100000000e-01	10.11
2004 01 21 20 14 00  1.200000000e-01	10.12
2004 01 21 20 14 00  8.000000000e-02	10.08
2004 01 28 20 16 00 -2.000000000e-02	9.98
2004 01 28 20 16 00 -8.000000000e-02	9.92
2004 02 04 19 54 00  1.500000000e-01	10.15
2004 02 04 19 54 00 -1.000000000e-02	9.99
2004 02 04 20 12 00  4.000000000e-02	10.04
2004 02 04 20 12 00 -4.000000000e-02	9.96
2004 02 18 19 52 00  4.800000000e-01	10.48
2004 02 18 19 52 00  4.300000000e-01	10.43
2004 02 18 20 12 00 -7.000000000e-02	9.93
2004 02 18 20 12 00 -3.000000000e-02	9.97
2004 02 25 19 59 00  2.000000000e-02	10.02
2004 02 25 19 59 00  1.100000000e-01	10.11
2004 02 25 20 17 00  3.000000000e-02	10.03
2004 02 25 20 17 00  1.100000000e-01	10.11
2004 03 03 20 13 00 -1.000000000e-02	9.99
2004 03 03 20 13 00 -5.000000000e-02	9.95
2004 03 17 19 57 00 -1.400000000e-01	9.86
2004 03 17 19 57 00 -9.000000000e-02	9.91
2004 03 17 20 15 00  5.000000000e-02	10.05
2004 03 17 20 15 00 -1.500000000e-01	9.85
2004 03 24 19 58 00  1.000000000e-01	10.1
2004 03 24 19 58 00  5.000000000e-02	10.05
2004 03 24 20 16 00  2.000000000e-01	10.2
